objeto,confianza,fotograma,camara
coche,0.6849384994706237,29249.0,lateral
bici,0.6232194894936812,21608.0,lateral
coche,,7554.0,lateral
bici,0.7739322366642577,22721.0,frontal
persona,0.7844841999458135,40801.0,lateral
persona,0.7862503059958835,27425.0,lateral
perro,0.8308816893002,3639.0,lateral
persona,0.863248458695007,40138.0,frontal
coche,0.8434804379918371,19291.0,frontal
coche,0.7565169023632636,4507.0,lateral
,0.8619834873421294,43761.0,lateral
bici,0.8525292321709196,39536.0,lateral
persona,,57538.0,lateral
coche,0.9209918949824093,34395.0,frontal
perro,0.9382553599031744,32417.0,lateral
coche,0.85191495003644,57804.0,lateral
persona,0.839610846722232,55687.0,lateral
persona,0.9896735517153586,57032.0,frontal
bici,0.674498231935458,27064.0,frontal
coche,0.9236101913210457,56842.0,frontal
,0.6032794459536339,18961.0,lateral
persona,0.6622704152585325,25102.0,frontal
coche,0.9113318526677642,35061.0,lateral
coche,0.7328313831454173,844.0,lateral
coche,0.8153731271461367,51582.0,lateral
coche,0.6094934788024924,8792.0,frontal
persona,0.7997601453228667,38658.0,lateral
persona,0.7014300679020066,33810.0,frontal
persona,,37255.0,frontal
coche,1.7261052119953466,48245.0,lateral
persona,0.571085295795043,9107.0,lateral
persona,0.7046984565362434,4361.0,lateral
coche,0.8560788911225159,9072.0,lateral
coche,0.9078135039623216,18629.0,lateral
persona,0.7243934683334959,11263.0,lateral
bici,0.8756110551640433,36964.0,frontal
coche,0.7168466904201279,49790.0,lateral
coche,0.9522701497293939,9806.0,frontal
persona,0.8284403681787554,5772.0,lateral
persona,0.7617707173076265,26308.0,lateral
coche,0.7881288606544047,4601.0,frontal
persona,0.8071099996024077,43191.0,lateral
persona,0.8802655018557816,36672.0,lateral
perro,0.8797778703562773,31097.0,frontal
persona,0.872311650413049,26873.0,frontal
coche,0.8186264599598629,,lateral
persona,0.580421501894724,38129.0,frontal
bici,1.2283511045366509,5587.0,frontal
coche,0.8093998392719348,30152.0,frontal
persona,0.45690138021028237,26681.0,lateral
bici,0.8179962326865984,3280.0,lateral
coche,0.9654079560289387,29596.0,lateral
coche,0.9300538942604875,53888.0,frontal
bici,0.761109745249888,14968.0,frontal
coche,0.8583910388960236,13758.0,frontal
bici,0.6545907698888265,,frontal
perro,0.7960796628725549,31925.0,frontal
coche,0.7739587074514609,44218.0,lateral
bici,0.8010972974424866,37267.0,frontal
coche,0.9072474338996959,16345.0,frontal
bici,0.668925505625874,15681.0,frontal
coche,0.7001632469489055,38174.0,frontal
perro,0.8720376247884835,10161.0,lateral
persona,0.7653558454021911,284.0,frontal
coche,0.9407294892950475,55449.0,frontal
persona,0.9189574873912312,31269.0,frontal
persona,1.259462081029191,57959.0,frontal
coche,0.8730177499873377,33458.0,frontal
persona,0.865078194853574,14674.0,frontal
coche,0.8461818762055516,10618.0,frontal
perro,0.7518642396552389,54380.0,frontal
coche,0.8819248575471602,14001.0,lateral
coche,0.7103418096190232,20113.0,lateral
persona,-0.6353534176835229,21512.0,lateral
coche,0.9870760438413002,17997.0,lateral
coche,0.7382319171566475,32017.0,frontal
coche,0.859361994772002,37093.0,frontal
bici,0.736172864788646,3723.0,lateral
coche,0.8211584079843157,3992.0,lateral
coche,0.9154034823409577,22204.0,frontal
persona,0.7219859592703926,56236.0,frontal
bici,0.6888263935561151,32341.0,lateral
bici,0.7379935706050371,27144.0,lateral
persona,0.7289849610095007,15882.0,lateral
perro,0.8885469675795402,1858.0,lateral
persona,0.8932896232689969,45955.0,frontal
persona,0.761083264517899,18065.0,lateral
persona,0.7847315623717623,13935.0,lateral
bici,0.6365257497594916,58587.0,lateral
coche,0.8592516519103546,48313.0,frontal
persona,0.9024293393396546,56255.0,lateral
bici,0.9043050253210122,38856.0,frontal
coche,0.9657279643492679,58142.0,frontal
persona,0.6952641618886661,8066.0,lateral
coche,0.3622734384654968,44037.0,lateral
persona,0.7374006171107336,53175.0,frontal
persona,0.9414807357530125,16840.0,frontal
persona,0.9152086252301816,23852.0,frontal
persona,0.874759230136605,27940.0,lateral
persona,0.8410841714654682,19413.0,lateral
bici,0.8477554646170331,26790.0,lateral
bici,0.8705487186465831,29742.0,lateral
bici,0.7527986452455837,1974.0,frontal
coche,0.7591843183885728,9317.0,frontal
coche,0.9493439608452194,3759.0,frontal
persona,0.8881629447624163,38847.0,frontal
bici,0.48454657152441677,3414.0,frontal
persona,0.7627296615720401,10434.0,frontal
persona,0.8064938577711275,47090.0,lateral
persona,0.91160377928378,3839.0,lateral
persona,0.7844482372197803,24680.0,lateral
persona,0.764610260145448,39933.0,lateral
persona,0.9433740308711567,35625.0,frontal
persona,0.8947104690831198,44549.0,frontal
coche,0.6109029626491321,16334.0,lateral
perro,-0.7491362646102285,38468.0,lateral
persona,0.864771449481875,39117.0,lateral
persona,0.8584364564729117,,frontal
persona,0.851653204976289,9059.0,lateral
coche,,58255.0,lateral
persona,0.828440362486109,43294.0,lateral
bici,0.7044325145040405,29815.0,frontal
persona,0.7982893863664369,19239.0,frontal
bici,0.7420501537799622,48978.0,lateral
coche,0.7403642096416257,34157.0,frontal
bici,0.8416593505824547,20449.0,lateral
persona,0.8624651591449577,46976.0,lateral
coche,0.75757474064589,7835.0,frontal
persona,0.7178823109387414,19138.0,frontal
persona,0.6241449633817872,40102.0,lateral
persona,0.8722061169630353,51507.0,frontal
bici,0.7660419604314012,12393.0,frontal
bici,0.8404294447631998,18701.0,frontal
bici,0.9190165492845025,52988.0,lateral
coche,0.7097769434576161,15578.0,lateral
coche,0.723787096077846,26524.0,frontal
persona,0.8379698675479968,30381.0,frontal
bici,0.8153173382593363,46089.0,frontal
bici,0.7426558398794642,16358.0,frontal
bici,0.880327556190652,1263.0,frontal
coche,0.6582228116499211,27279.0,frontal
coche,0.6052006989469109,49948.0,lateral
persona,0.774576505261789,11132.0,frontal
persona,0.9501010177341397,21596.0,frontal
persona,0.7354270900154796,44506.0,lateral
bici,0.76868830892199,58302.0,lateral
persona,1.6467455262004522,56362.0,frontal
persona,0.8657197809492578,8994.0,lateral
persona,0.875589526333577,20323.0,frontal
persona,0.7166591082616545,53112.0,frontal
coche,0.867440898858701,36567.0,frontal
perro,0.7895645753832476,48212.0,frontal
coche,0.6846499421434268,47419.0,frontal
persona,0.9796735664016365,44827.0,frontal
coche,0.566918623732632,11863.0,lateral
perro,0.8239186111464142,10499.0,frontal
bici,0.7922459694292615,55331.0,lateral
persona,0.694793720402384,52277.0,lateral
coche,0.47416891805235206,6700.0,lateral
coche,0.9366267986786391,37852.0,lateral
bici,0.864682454554832,10027.0,lateral
coche,0.906695303870439,47822.0,lateral
bici,0.7664211789506831,48705.0,lateral
persona,0.8144038111233707,49347.0,lateral
coche,0.6590223012290329,51770.0,lateral
persona,0.8927831329355386,23405.0,frontal
persona,0.601881737797026,54137.0,frontal
coche,0.888203138593164,46747.0,frontal
coche,0.9247049793527782,15778.0,frontal
bici,0.8106444785407153,35438.0,lateral
persona,0.8880562850726469,54519.0,frontal
persona,0.7064845277244783,35610.0,lateral
persona,0.8579614368520992,54495.0,lateral
coche,0.43845122782937485,26791.0,frontal
persona,0.415389729856757,1885.0,lateral
coche,0.7751863682586135,54057.0,frontal
persona,0.9181109051197979,18645.0,frontal
persona,0.7230491143026645,39667.0,lateral
coche,0.9327976079331116,51618.0,frontal
persona,0.5877660044156882,17600.0,lateral
persona,0.888328715853248,47318.0,lateral
persona,0.6815296610568369,39432.0,frontal
bici,-0.5996859085326409,47328.0,frontal
persona,0.702953935031322,1412.0,lateral
persona,0.8731791743102842,38605.0,frontal
bici,0.942179560678535,33615.0,frontal
coche,0.7041161471866495,117.0,lateral
bici,0.767779770759712,13544.0,frontal
persona,0.7349393612155307,22381.0,frontal
persona,0.6248446416502454,54070.0,frontal
coche,0.8817901185086027,5444.0,frontal
persona,0.8429655464199852,30400.0,frontal
coche,0.8289464806128595,4860.0,frontal
persona,1.136646778564534,28456.0,frontal
coche,0.8683034769943299,21907.0,frontal
persona,0.6969184864018564,51808.0,frontal
persona,0.7449589025270696,22125.0,lateral
coche,0.9322865124440023,12289.0,frontal
persona,0.7026807431469836,48343.0,lateral
coche,0.9158001214568253,51761.0,lateral
coche,0.9099256205786068,45273.0,lateral
persona,0.6174918902382064,36898.0,lateral
perro,0.7966946202165025,59409.0,lateral
persona,0.7176937047854802,48654.0,lateral
persona,0.9414776045294865,,lateral
persona,0.8208759945247882,4075.0,lateral
bici,0.9190657278655174,33795.0,lateral
persona,0.7919110209046806,58296.0,lateral
persona,0.9053063427427852,17061.0,frontal
bici,0.4443524549589921,36052.0,frontal
coche,0.7277873108941271,27095.0,frontal
bici,0.8632863742825141,43019.0,lateral
bici,0.6941139526215183,37217.0,lateral
coche,0.7917252844543998,16850.0,lateral
persona,-0.07964938102030461,12848.0,lateral
persona,0.5209529413458299,12016.0,frontal
persona,0.8917265471787912,20541.0,frontal
persona,0.6988908584564192,8873.0,frontal
coche,0.7650519768646757,34636.0,frontal
bici,0.8837356847670402,16005.0,frontal
bici,0.9442269682688484,13620.0,lateral
perro,0.671031808190981,172.0,frontal
coche,0.8930617218537833,27592.0,frontal
bici,0.7371018593226542,6566.0,lateral
coche,0.8472645702489497,11132.0,lateral
persona,0.7921726490479909,2265.0,lateral
persona,0.7588021798076208,46814.0,lateral
persona,0.7127190170116093,40996.0,frontal
persona,0.7489853441568438,16263.0,frontal
perro,1.3260283478039294,19199.0,frontal
coche,0.798619201964012,27381.0,lateral
persona,0.6148537679798397,10282.0,frontal
persona,0.7532854047095844,18321.0,frontal
persona,0.856339582158018,33374.0,lateral
coche,0.5706310353856875,42779.0,lateral
persona,0.7817657177322601,32295.0,frontal
persona,0.8373762326303347,9406.0,frontal
coche,0.9170408601866176,42848.0,lateral
bici,0.6017154513425701,59225.0,lateral
persona,0.9097763329441177,49964.0,lateral
persona,0.6828062610291541,17730.0,frontal
coche,0.9337477088052208,11484.0,frontal
persona,0.509101648001046,36322.0,frontal
bici,0.7750210853275599,59023.0,lateral
coche,0.802784102084637,51123.0,frontal
coche,0.843828428571969,28815.0,lateral
persona,0.7600756077915227,17508.0,lateral
persona,0.911931221255049,5247.0,frontal
persona,0.8689057168326138,11961.0,frontal
persona,0.8854728097407291,26164.0,frontal
persona,0.9261960177995623,58887.0,lateral
persona,0.9125669550490003,35385.0,lateral
persona,0.8548730407031467,20577.0,lateral
coche,0.8956267041187377,25527.0,lateral
persona,0.498236148388846,56956.0,lateral
,0.8493047683655855,58399.0,frontal
persona,0.6057602852367768,50606.0,lateral
coche,0.7389159849376234,29601.0,frontal
persona,0.7052283462649603,7634.0,frontal
persona,0.9225872242454446,48257.0,frontal
persona,0.7896052561052603,35943.0,frontal
bici,0.9006344806616277,27968.0,frontal
coche,0.9223759970857469,37549.0,frontal
persona,0.9023732363459974,13610.0,frontal
persona,0.5787468074316233,36396.0,lateral
persona,0.5982462614001839,16322.0,frontal
perro,0.9132145567506914,8190.0,lateral
coche,0.9223098743539341,37828.0,lateral
persona,0.8587330645111867,8963.0,frontal
bici,0.4378653055688765,481.0,frontal
persona,0.8530777142555936,36201.0,frontal
coche,0.6992474545869073,24569.0,frontal
coche,0.8539689003171512,22320.0,lateral
persona,0.8995061804681086,21595.0,lateral
persona,0.8991321796477184,11213.0,frontal
coche,0.8543579946785379,55939.0,lateral
persona,0.5662303687963368,13880.0,frontal
bici,0.8045614104027421,23891.0,frontal
persona,0.7248466147452748,21988.0,frontal
bici,0.7530743340176514,41165.0,frontal
persona,0.6869843890937319,40477.0,frontal
persona,0.7403745066664185,51636.0,frontal
persona,,37251.0,frontal
perro,0.6772258538861088,49697.0,lateral
coche,0.7562200380186078,42311.0,lateral
persona,0.6332331258063879,58634.0,frontal
coche,0.6876653229646034,53714.0,lateral
bici,0.772488655121298,10255.0,lateral
persona,0.679826324786593,18453.0,frontal
coche,0.887566672821962,26706.0,frontal
persona,0.8429177082918756,20730.0,frontal
persona,0.6185094385224565,30172.0,frontal
persona,0.8714147008895389,42624.0,frontal
coche,0.7235939702242724,855.0,lateral
persona,0.7508924813916777,15635.0,frontal
persona,0.8758308561466136,54108.0,frontal
perro,0.9448951715343629,46312.0,frontal
coche,0.6806879359736809,58114.0,lateral
persona,0.8649139091963068,58716.0,frontal
coche,0.6974288153331247,724.0,lateral
persona,0.8531932282835923,40570.0,frontal
coche,0.6489703342267833,46915.0,lateral
bici,0.7902906496448049,14693.0,frontal
persona,0.7031268304718225,33483.0,frontal
coche,0.8954885860712357,58759.0,frontal
persona,0.6860786518062195,17945.0,lateral
persona,0.9185043963942664,56453.0,frontal
bici,0.9610164443328463,52232.0,lateral
persona,0.7211070532006525,43763.0,lateral
persona,0.6331183610010196,33824.0,lateral
coche,0.8513391211205336,2007.0,lateral
coche,0.7930514328882842,26685.0,lateral
bici,0.8536098928624086,,frontal
bici,0.6888915794243264,21431.0,frontal
persona,0.8923790869206527,38233.0,lateral
coche,0.6615930994034637,42936.0,lateral
persona,0.9345750861190704,40995.0,lateral
perro,-0.7056346435789067,30076.0,frontal
bici,0.8849026796343995,34402.0,frontal
bici,0.882681659909643,47213.0,frontal
coche,-0.1889270763458064,8821.0,lateral
persona,0.8245611706699676,47126.0,frontal
persona,0.7886134720161039,29724.0,lateral
coche,0.9822942438243439,29434.0,frontal
persona,0.7049116432493405,1651.0,lateral
bici,0.8314507435808001,39238.0,lateral
persona,0.9165476269902489,23875.0,frontal
coche,0.8371316972065685,14424.0,frontal
persona,0.8357494942579533,33023.0,frontal
bici,0.7138437731367067,54239.0,frontal
coche,0.6789875579058939,32507.0,frontal
bici,0.8731609046913354,56950.0,lateral
coche,0.813168499463758,18169.0,lateral
persona,0.8402096045817404,11842.0,frontal
persona,,37663.0,frontal
bici,0.48507227073441445,1438.0,lateral
bici,0.7031746034312942,1122.0,lateral
persona,0.9404768963454675,4415.0,lateral
coche,,14709.0,lateral
coche,0.9480686150434535,49097.0,lateral
persona,0.7875837157418818,2872.0,lateral
persona,0.8427117076483402,26804.0,frontal
coche,0.5675780416580191,5403.0,lateral
coche,0.8377063598256178,54887.0,frontal
coche,0.8037102062082723,45957.0,frontal
perro,0.8532947516045177,35857.0,lateral
perro,,32591.0,frontal
coche,0.7855900442854954,14973.0,frontal
persona,0.7769950239526895,2169.0,lateral
persona,0.7497065434708984,36320.0,lateral
persona,0.8929982310324696,4866.0,frontal
coche,0.8441568768865474,3002.0,frontal
coche,0.5336982192179938,21857.0,lateral
persona,0.7624288948803952,48803.0,lateral
coche,0.6661718002604698,14452.0,frontal
coche,0.7585437791092429,17932.0,lateral
persona,0.8136668719570849,16817.0,frontal
perro,0.7814457659007398,24626.0,lateral
persona,0.8507292928851189,27148.0,lateral
coche,0.5516607968101462,54021.0,lateral
persona,0.9164386281215384,20229.0,frontal
bici,0.7632657632033177,43220.0,lateral
persona,,35032.0,frontal
persona,0.7970745981801141,5965.0,lateral
bici,0.6308282406479468,30648.0,lateral
perro,0.8774625335809466,34146.0,lateral
persona,0.9612489885478751,20309.0,frontal
bici,0.8661660591193111,16860.0,frontal
coche,0.8520708073476553,19670.0,frontal
persona,-0.38128151772084434,2287.0,lateral
persona,0.792816983588172,25998.0,lateral
perro,0.728117733708714,15722.0,frontal
coche,0.8418480261901782,35969.0,lateral
persona,0.8252397977067004,25820.0,frontal
bici,0.8266528668513607,15328.0,lateral
persona,0.8093868298018843,19993.0,frontal
coche,0.8714833542537174,58613.0,frontal
coche,0.7527108244515702,47645.0,frontal
bici,0.876465969946607,29373.0,frontal
bici,0.5195445847511398,35830.0,frontal
persona,0.6290977089210433,36654.0,lateral
coche,0.7211005157622945,31107.0,frontal
persona,0.5728022132778151,51182.0,frontal
coche,0.8032424076531528,50163.0,lateral
bici,0.9112916332666863,34030.0,frontal
persona,0.8585063015085925,40712.0,lateral
bici,0.5911286701538405,43195.0,frontal
coche,0.5698015347801695,8741.0,frontal
bici,1.6594932600058625,18025.0,frontal
coche,0.9374621197118105,40637.0,frontal
coche,0.9287200594964183,54486.0,frontal
coche,0.7185057023204028,18855.0,frontal
persona,0.5858403420014574,39589.0,lateral
persona,0.7389158624228621,48314.0,lateral
coche,0.8949204742911138,56300.0,frontal
persona,0.6892070176719842,45374.0,frontal
bici,0.5289147124899394,15091.0,lateral
coche,0.6219582168874359,44243.0,lateral
persona,0.7664045714844474,11429.0,frontal
coche,0.8279134685136229,1196.0,frontal
persona,0.8616793486555452,6966.0,lateral
coche,0.8579442012658616,24935.0,frontal
coche,0.9110097180081674,13071.0,frontal
persona,0.899197480372955,17730.0,lateral
perro,0.746586731390833,13982.0,lateral
coche,,28531.0,frontal
coche,0.5613194499457531,6123.0,frontal
bici,0.9571652887474792,19213.0,frontal
,0.9289101997034928,27003.0,frontal
persona,0.8395121997595563,23813.0,frontal
bici,0.8906888689635127,14139.0,frontal
coche,0.9272565489392482,7598.0,frontal
bici,0.898973785319373,42878.0,lateral
persona,0.7450695936274001,24997.0,frontal
coche,0.6373092636037375,53831.0,frontal
bici,0.6725892112006991,57674.0,frontal
persona,0.80321868670599,55700.0,lateral
coche,0.8269897595520146,30246.0,lateral
perro,0.6897164965168245,37672.0,lateral
persona,0.95175750950745,10966.0,frontal
persona,0.9437016669826829,32980.0,frontal
coche,0.8453342993034434,49092.0,lateral
coche,0.7426422192368498,4126.0,frontal
