objeto,confianza,fotograma
persona,0.7416815069096568,19735
coche,0.7010256832088673,31175
bici,0.5207483559045137,6113
coche,0.869907138122751,5646
bici,0.8074470595218425,34032
bici,0.8223041209322337,30193
persona,0.6758178681813507,42188
persona,0.8177148819977343,37690
coche,0.5726233385035898,31652
coche,0.6188751086913693,35230
perro,0.7329259480340871,2554
persona,0.6771448496885212,5733
persona,0.6374292046726976,43993
bici,0.8176463301701641,42123
bici,0.935620269882137,29220
coche,0.7210415260524907,10182
coche,0.7744530830613814,36845
bici,0.6891307845850825,37382
coche,0.8606294231922728,46861
bici,0.6041666672643539,8346
perro,0.8970595875649209,35144
persona,0.7598734767652943,28973
persona,0.6553692050314494,27760
perro,0.758479485605401,34823
persona,0.5707579326270078,22468
persona,0.9070934740874044,7613
coche,0.623008860817548,37113
coche,0.8503359714041175,41421
persona,0.659954870518921,46
coche,0.4732083105702599,45667
persona,0.6488696302184511,12572
persona,0.6249619583832647,16375
persona,0.884643348451793,34913
coche,0.7098412812314525,31238
bici,0.8642490982581165,45262
coche,0.5760446099215862,790
bici,0.881790233726404,45511
persona,0.91622728811393,43792
persona,0.5483445518150369,46026
persona,0.9270694580425105,25289
bici,0.7980628918404314,37824
coche,0.9444754696325124,23560
bici,0.9297712585615848,30979
persona,0.690511537822411,6459
perro,0.4610472204403528,17930
bici,0.8289277020920507,27211
bici,0.8419788064713163,879
persona,0.8333333056924681,25008
persona,0.8999652186165238,10528
coche,0.9206897071092125,44829
coche,0.6580499424644186,44384
bici,0.7780401862554086,8487
persona,0.8749996880996049,35763
coche,0.383805593205154,2311
persona,0.8940313988490001,25928
coche,0.7991012786855296,8312
persona,0.7990290347772178,19545
bici,0.931655645960551,49508
persona,0.6776446528827699,29613
coche,0.8690842704418769,34271
persona,0.894591895976098,28471
persona,0.781043812355949,40205
coche,0.6297009347182237,41129
persona,0.7745142738064302,32166
coche,0.8093969258834389,44617
persona,0.65107363934524,15524
coche,0.8837151374820745,10091
bici,0.7994020272709309,26506
bici,0.7780380881740736,35044
persona,0.37336928781838435,22516
coche,0.6336254431705273,47891
persona,0.6455999544085824,7367
persona,0.6251674566239509,21068
bici,0.924831596852398,30876
persona,0.759862242875056,19832
persona,0.8052335885208753,37693
bici,0.744778397889954,38389
persona,0.7357978395798979,31109
persona,0.7015465841630704,3429
perro,0.6832898138921593,37801
persona,0.8453219458495184,44802
bici,0.6895030032258935,25433
persona,0.9344534506510535,3793
perro,0.5559002792024984,10757
bici,0.6315894006101421,4123
persona,0.8819790053132402,5344
perro,0.9062310239683553,49185
persona,0.7193259874140109,19617
bici,0.7272023490158145,30775
coche,0.8952516046462037,40613
persona,0.6838141546888384,5554
coche,0.8075332808537908,36776
persona,0.7643344924721409,19313
coche,0.48606422235200814,17422
coche,0.781121126218214,37733
persona,0.4916091599987078,2886
bici,0.6387940398051875,14594
perro,0.7707863563802914,48602
coche,0.8141177412893343,37059
coche,0.6951240209998295,12335
persona,0.9256900796972859,26963
perro,0.8334390282293104,334
bici,0.8571334106306573,45823
perro,0.5719623843295263,32969
bici,0.7222264854850114,38259
persona,0.959585186845662,5571
persona,0.775236174782019,9666
coche,0.82842453920518,20798
persona,0.8760294476031678,41532
coche,0.7665492051209479,45524
persona,0.7619656416718401,23330
coche,0.6668663438282446,16234
coche,0.4565321207877096,39668
persona,0.9253388637774118,10981
coche,0.6497924569699133,37741
persona,0.12448047412869835,7299
persona,0.7225936301902053,28098
persona,0.7897201871025866,4055
persona,0.6247169742470373,34366
persona,0.7926019514391147,47169
persona,0.8312291113280306,10149
persona,0.5796633764811413,8131
persona,0.767004330841172,816
coche,0.8308668745986566,4355
bici,0.7910633560360978,45497
persona,0.6627745248722102,31300
persona,0.7901196127007715,4361
persona,0.6922691138509182,48151
persona,0.7232299114553459,44028
persona,0.8502601418127043,43885
coche,0.7536854902217293,47158
coche,0.7596288496691573,18841
bici,0.7443754414590751,11998
bici,0.6925627230521744,35136
bici,0.8981931023460688,28809
persona,0.726267577554649,15775
persona,0.9170477372942211,47518
coche,0.6926889662974058,39728
coche,0.8298521725061488,24030
coche,0.8588342449753231,35034
coche,0.8529352921863157,8831
perro,0.7606007908893835,48990
coche,0.6245227446392055,41653
perro,0.5430857084639424,27329
perro,0.8042282366953043,16113
persona,0.578345764514914,6163
persona,0.8267858673302388,11140
persona,0.6327120218903989,3790
persona,0.9422903363111313,48721
bici,0.894752048981259,42763
perro,0.6877245725987421,4177
persona,0.6612744769067169,37018
persona,0.8807480996849878,9077
bici,0.8742836979525238,4372
coche,0.8477391133507901,25134
bici,0.4656284304475784,39948
persona,0.849048607886712,47222
persona,0.8371757593001931,29896
persona,0.7354982662351731,32603
persona,0.8686670205407812,27885
persona,0.715782190399234,46223
persona,0.8630837828297254,41235
coche,0.488191437030435,48069
bici,0.6625214451275471,30156
persona,0.7488004193354352,37509
bici,0.8095727930344346,23936
persona,0.7847327860950984,31750
coche,0.8136800185227625,1241
persona,0.5363172869963496,37347
bici,0.7768985918994669,19315
persona,0.8374201390168574,16760
persona,0.7928336022044817,24758
perro,0.8217329075411324,22710
persona,0.8613739322798832,42131
bici,0.68479803967936,48402
coche,0.6987221028676113,19843
persona,0.776699657390084,19615
persona,0.7914388208303268,12005
bici,0.9096955150342678,16994
bici,0.6868303907398345,28436
persona,0.9273571106282107,36356
bici,0.5981905916974344,35762
bici,0.8024202705894193,33842
coche,0.9375845763199155,44763
bici,0.8499061494761919,46207
persona,0.9646777041038495,8575
coche,0.8587833908924075,2056
perro,0.7392946920119952,35279
bici,0.8251527943559921,10482
persona,0.8060389196265616,9979
coche,0.8160454905717174,30237
persona,0.7696706499475107,46749
persona,0.7613980156633453,26621
persona,0.8089926965333659,26580
persona,0.6681123122034979,38992
coche,0.7867297343664356,29988
persona,0.8859231393993544,47585
bici,0.5659756256584866,7831
bici,0.8998719962900452,20252
coche,0.7636811273275352,830
persona,0.5407187805942006,23029
perro,0.6930154488395744,29040
persona,0.762724867076632,42501
coche,0.6091108746212991,9629
persona,0.6784679347348538,29426
perro,0.7120356224897169,29427
persona,0.8987839756755335,24838
perro,0.780686608758409,31011
perro,0.5741192995355535,41134
perro,0.8886153769919826,44540
bici,0.7624403909255983,34774
coche,0.7466010543089574,9584
perro,0.8601585370658206,21116
persona,0.6393763788028938,6216
bici,0.6435702659672472,15006
persona,0.8262574513811244,27970
persona,0.7873896971161075,16996
persona,0.8709328430818541,22441
perro,0.7021634721581866,25806
persona,0.6920594642973105,47427
coche,0.9287678119259414,23251
coche,0.49891216024149915,12332
coche,0.6343606780876206,39900
persona,0.7738261457192287,27436
coche,0.6925120726871739,15058
coche,0.5846402657502604,18986
bici,0.9549545000182227,2699
perro,0.9320701285039521,21783
persona,0.8214885389344515,22906
persona,0.8566043928237081,13798
coche,0.8497750165523629,12181
coche,0.7617793572105461,39345
coche,0.6980853879333924,27605
bici,0.8158729181848816,40787
persona,0.5177098191485388,44147
bici,0.9132004576088635,32439
persona,0.8831160441767484,46413
perro,0.7949043873618293,49308
persona,0.8801943282481677,16329
bici,0.7390314339224823,26147
persona,0.8604733412927792,18527
coche,0.675818427776034,3135
persona,0.612085210061025,24084
coche,0.7787614497022243,5688
perro,0.749780201699888,41133
bici,0.714862169894964,16385
coche,0.6530714900578516,10628
persona,0.8274025988938487,2126
perro,0.6297771404705964,49042
persona,0.8589878356757354,44241
coche,0.7136761005592336,16969
persona,0.6943628023508732,27127
bici,0.7272595279866031,19227
persona,0.8982236159648271,1146
persona,0.5355024365457867,20715
persona,0.7019665422873764,1642
coche,0.5478052485366822,11910
persona,0.8283818134217504,48814
bici,0.6851009881849164,546
bici,0.8547759026920786,13252
perro,0.8489667279961747,14138
persona,0.7298282064387549,18294
coche,0.5443527142525868,4332
coche,0.5941556365261665,49961
bici,0.6857297540793892,24117
persona,0.42430211558916087,36049
persona,0.8420691505896584,8830
persona,0.9101152413688122,22302
coche,0.7025415985633031,41880
bici,0.5824350681517915,49901
persona,0.9037447993390311,8919
coche,0.6737572106357991,10844
persona,0.6384578671562964,34654
persona,0.2928438987808484,41227
perro,0.7919942484785808,48679
bici,0.8882889689563283,10812
perro,0.9463008742343151,42102
persona,0.7161161268598719,49530
bici,0.8464723148562927,28653
coche,0.50113141833032,49928
coche,0.7200601243208675,49387
persona,0.8994408788522813,27220
persona,0.751049418007827,25139
persona,0.7745828037809162,18947
coche,0.814107695691395,20917
bici,0.6923067549716028,1432
coche,0.9680762526941981,40951
persona,0.6257411245716312,3653
bici,0.6394422154500043,14608
persona,0.839454530989001,46010
bici,0.8649131687706916,12979
persona,0.8007727726107545,14546
coche,0.8841746821964457,13234
persona,0.735714014887505,8500
persona,0.8443244701161925,40633
coche,0.65778375859596,45789
coche,0.9202626473369377,37725
persona,0.7768223725498363,48855
coche,0.8641279830169772,18153
persona,0.8608035239896268,6455
bici,0.9060554475328716,35293
persona,0.5436427361851369,2491
persona,0.8960203944750852,42149
coche,0.897576555339778,45809
bici,0.7996042242386147,41419
persona,0.8307390517222363,34909
coche,0.6810235454669666,40824
bici,0.7166724445158337,36570
persona,0.6615196678869175,27296
persona,0.9001177904686929,13859
persona,0.5423008222901906,16737
perro,0.5916003577903446,48394
persona,0.658370902372962,33290
persona,0.5745681893070147,43182
perro,0.8573452243884568,8529
bici,0.735873879359207,21464
coche,0.672637970264787,14085
persona,0.7053639110426247,38942
coche,0.9071604184079052,29784
bici,0.807996449669185,24604
persona,0.884305105045705,5362
persona,0.7238355064019562,20138
bici,0.7343217042825756,1268
bici,0.7585549226095515,17478
persona,0.8850880089146944,26516
bici,0.7476889701874297,702
coche,0.8160112333463022,22028
perro,0.9293726283210914,13045
persona,0.8440959319070128,33543
persona,0.8290659514636347,44312
coche,0.709360358885986,8727
persona,0.6275109161974816,24502
persona,0.6988445526522074,18744
coche,0.655652410924822,19562
coche,0.5681457831056432,24462
persona,0.8969924174631816,1165
persona,0.7657786033567021,22717
coche,0.6773283913773006,11841
coche,0.652505161255236,48859
coche,0.87381705479768,24935
persona,0.7049412395283375,18175
persona,0.5978466426469556,24099
bici,0.7192573914773895,7334
bici,0.7647434694522189,29260
coche,0.954594221196457,37276
coche,0.8916106318224881,237
persona,0.9280712817022683,38091
persona,0.8061458972821032,37988
coche,0.8675958371019766,24029
coche,0.6883313529411471,41737
persona,0.7575765148725288,36926
persona,0.7220714382373699,12084
perro,0.5927926724329107,9771
coche,0.9624342434611441,38404
bici,0.8204404584466942,3976
coche,0.6999072289569074,32228
bici,0.9059719730190957,40834
persona,0.8246599500636372,39465
persona,0.7760929625676299,22155
coche,0.5508495941129392,20969
coche,0.8201024365199919,40283
persona,0.7424305497257094,15345
coche,0.5170078398846705,14793
persona,0.8738272365436303,36348
persona,0.8753188111284195,33372
perro,0.8937294244633522,37276
coche,0.8715781835089668,40753
persona,0.9345374950127535,35059
persona,0.7055749778565766,31707
bici,0.7975282264546879,22155
perro,0.9356913097713914,47145
persona,0.6894916107695852,20188
persona,0.9195420755121979,7885
coche,0.8028354778112402,13076
persona,0.6171177995906939,24371
coche,0.7997853475204192,26098
persona,0.8811933002571932,35723
persona,0.6649455570590321,2123
coche,0.6826218133749664,45268
persona,0.8055739527815597,27568
coche,0.6937251186346454,18264
persona,0.563232686171523,49920
coche,0.5500369640024165,18085
perro,0.775180696741474,49610
coche,0.8715548185527358,28522
coche,0.7432575055243733,45524
coche,0.7298135145754242,17497
bici,0.8690538474180749,46356
coche,0.78269163092772,46377
persona,0.5884414339057543,179
persona,0.9360034020130129,21619
coche,0.6283676447907136,38755
bici,0.7304693524174839,7559
persona,0.9365990625412318,6861
coche,0.6606399268348891,6861
coche,0.7444437960513611,7785
persona,0.8622772122468779,30225
coche,0.7278852484214341,26475
persona,0.969533583688115,25948
coche,0.9181793358272515,30411
bici,0.9136695365359611,32688
perro,0.8722213890621572,11819
coche,0.8055624360332866,13600
persona,0.769540075011299,33384
coche,0.7497128117308385,14559
bici,0.8341395813563522,44813
persona,0.860232395313831,34082
persona,0.5282356844785164,24391
persona,0.860828225280089,21636
coche,0.7040458293436799,19457
persona,0.7760307238765481,10281
persona,0.508406911483162,45896
coche,0.8031704958331212,32432
perro,0.9763677198804899,29690
persona,0.7793077964906607,32312
coche,0.556325286696873,12426
perro,0.5769182923239558,30353
perro,0.7665077873388022,22758
persona,0.8634485290934795,35124
persona,0.8472308375224079,8038
persona,0.8562784911305352,37610
persona,0.6275121585134993,40086
coche,0.8208361063266391,47606
coche,0.9082745599015795,17616
bici,0.7690803507262433,7969
coche,0.9156719288778135,9177
bici,0.8654944145846569,45672
coche,0.9152683761274195,32778
coche,0.6116625132419081,21202
persona,0.6349094995001398,31469
bici,0.851888745354715,25206
coche,0.510146547493697,22874
persona,0.6269669966010097,46091
persona,0.6190426730709978,14464
coche,0.9151546915336088,10051
persona,0.8093470509274753,41504
bici,0.7184289737386039,44219
persona,0.5145336826488274,48866
coche,0.6359949539839479,42864
persona,0.8216702553688023,30439
coche,0.8511577754389563,22541
bici,0.7329784408350468,29170
persona,0.582431242411991,8851
persona,0.48315123753966077,22736
persona,0.7373896608393248,33489
persona,0.8148945715640433,30671
coche,0.8106801487493183,34299
persona,0.7589995830961556,15308
persona,0.7376599845719773,38681
coche,0.8470250659908602,41030
bici,0.8079672262247323,25866
persona,0.9248944423005848,9134
bici,0.6457954851750697,7476
perro,0.9050709742505529,19905
coche,0.8050426316513914,39699
coche,0.5532211841179459,19009
coche,0.8176424904938333,5251
persona,0.8218939876285857,35202
perro,0.6886411232222797,13793
perro,0.7629546412808159,40540
persona,0.8892457003081403,35584
persona,0.7280682467664676,8748
persona,0.8535724226844226,29158
coche,0.5739765121160745,21450
bici,0.9218970364787964,4690
persona,0.8341573659173396,26261
coche,0.8198054641075149,34402
bici,0.6866243230115869,43344
persona,0.8083369923649205,48806
coche,0.9017466343521533,21742
persona,0.7433618268600231,27709
persona,0.7658509118919261,33523
coche,0.616805390296151,23733
persona,0.833634786701482,40819
coche,0.9055545425523154,16485
persona,0.6527999044910155,49666
bici,0.867216594921536,17983
coche,0.8024950407963402,45379
perro,0.794680150406295,27158
coche,0.6690663654057539,9233
coche,0.7518850825102744,46021
persona,0.9027126412936454,18819
persona,0.8473056513683642,14512
coche,0.5648563033557573,17848
coche,0.9310795097009222,18140
coche,0.7560457463084884,17631
persona,0.6708413011278154,43507
persona,0.8381728907421391,433
persona,0.7042289784186117,32556
persona,0.8403050341264952,47479
bici,0.7866084291462786,45177
coche,0.6300703842752079,25533
coche,0.7028478539253189,37844
persona,0.8057097600685547,40267
bici,0.849892258257324,44005
persona,0.8358869503730155,8494
persona,0.8461837220217407,14534
